DateTime,WSPD1/A048E,WSPD11/A048E,WSPD12/A048E,WDIR1/A048E,,,,,,,,
11/11/2018 1150,8.3,9.08,9.68,13,,,,,,,,
11/11/2018 1200,8.1,8.86,9.44,20,,,,,,,,
11/11/2018 1210,7.8,8.53,9.09,13,,,,,,,,
11/11/2018 1220,7.7,8.42,8.97,13,,,,,,,,
11/11/2018 1230,8.7,9.53,10.15,13,,,,,,,,
11/11/2018 1240,8.3,9.08,9.68,22,,,,,,,,
11/11/2018 1250,8,8.75,9.32,27,,,,,,,,
11/11/2018 1300,8.4,9.19,9.8,18,,,,,,,,
11/11/2018 1310,7.9,8.64,9.21,20,,,,,,,,
11/11/2018 1320,7.5,8.2,8.74,22,,,,,,,,
11/11/2018 1330,7.2,7.87,8.38,16,,,,,,,,
11/11/2018 1340,7.2,7.87,8.38,17,,,,,,,,
11/11/2018 1350,8.1,8.86,9.44,12,,,,,,,,
11/11/2018 1400,7.6,8.31,8.85,10,,,,,,,,
11/11/2018 1410,7.6,8.31,8.85,9,,,,,,,,
11/11/2018 1420,7.4,8.09,8.62,19,,,,,,,,
11/11/2018 1430,6.8,7.43,7.9,18,,,,,,,,
11/11/2018 1440,6.5,7.09,7.54,15,,,,,,,,
11/11/2018 1450,7.2,7.87,8.38,15,,,,,,,,
11/11/2018 1500,7.2,7.87,8.38,20,,,,,,,,
11/11/2018 1510,8.3,9.08,9.68,24,,,,,,,,
11/11/2018 1520,7.6,8.31,8.85,16,,,,,,,,
11/11/2018 1530,7.3,7.98,8.5,11,,,,,,,,
11/11/2018 1540,7.1,7.76,8.26,18,,,,,,,,
11/11/2018 1550,7.2,7.87,8.38,16,,,,,,,,
11/11/2018 1600,6.8,7.43,7.9,20,,,,,,,,
11/11/2018 1610,7,7.65,8.14,18,,,,,,,,
11/11/2018 1620,7.1,7.76,8.26,20,,,,,,,,
11/11/2018 1630,7.4,8.09,8.62,17,,,,,,,,
11/11/2018 1640,7.5,8.2,8.74,23,,,,,,,,
11/11/2018 1650,7.6,8.31,8.85,17,,,,,,,,
11/11/2018 1700,7.4,8.09,8.62,17,,,,,,,,
11/11/2018 1710,6.6,7.21,7.66,18,,,,,,,,
11/11/2018 1720,5.9,6.43,6.83,17,,,,,,,,
11/11/2018 1730,5.9,6.43,6.83,14,,,,,,,,
11/11/2018 1740,6.5,7.09,7.54,23,,,,,,,,
11/11/2018 1750,6.2,6.76,7.19,15,,,,,,,,
11/11/2018 1800,6.6,7.21,7.66,14,,,,,,,,
11/11/2018 1810,6.8,7.43,7.9,14,,,,,,,,
11/11/2018 1820,6.5,7.09,7.54,7,,,,,,,,
11/11/2018 1830,6.5,7.09,7.54,15,,,,,,,,
11/11/2018 1840,6.2,6.76,7.19,357,,,,,,,,
11/11/2018 1850,6.5,7.09,7.54,360,,,,,,,,
11/11/2018 1900,6.9,7.54,8.02,6,,,,,,,,
11/11/2018 1910,7.5,8.2,8.74,6,,,,,,,,
11/11/2018 1920,7.5,8.2,8.74,7,,,,,,,,
11/11/2018 1930,7.2,7.87,8.38,9,,,,,,,,
11/11/2018 1940,6.9,7.54,8.02,2,,,,,,,,
11/11/2018 1950,7.7,8.42,8.97,11,,,,,,,,
11/11/2018 2000,7.3,7.98,8.5,20,,,,,,,,
11/11/2018 2010,7,7.65,8.14,7,,,,,,,,
11/11/2018 2020,6.6,7.21,7.66,12,,,,,,,,
11/11/2018 2030,7.4,8.09,8.62,16,,,,,,,,
11/11/2018 2040,6.6,7.21,7.66,14,,,,,,,,
11/11/2018 2050,6.7,7.32,7.78,13,,,,,,,,
11/11/2018 2100,6.7,7.32,7.78,11,,,,,,,,
11/11/2018 2110,6.4,6.98,7.43,18,,,,,,,,
11/11/2018 2120,6.3,6.87,7.31,14,,,,,,,,
11/11/2018 2130,6.2,6.76,7.19,14,,,,,,,,
11/11/2018 2140,6.7,7.32,7.78,12,,,,,,,,
11/11/2018 2150,5.4,5.88,6.24,15,,,,,,,,
11/11/2018 2200,6.5,7.09,7.54,13,,,,,,,,
11/11/2018 2210,5.8,6.32,6.72,3,,,,,,,,
11/11/2018 2220,6.7,7.32,7.78,8,,,,,,,,
11/11/2018 2230,6,6.54,6.95,8,,,,,,,,
11/11/2018 2240,6.8,7.43,7.9,6,,,,,,,,
11/11/2018 2250,6.9,7.54,8.02,19,,,,,,,,
11/11/2018 2300,7.2,7.87,8.38,12,,,,,,,,
11/11/2018 2310,6.7,7.32,7.78,18,,,,,,,,
11/11/2018 2320,6.8,7.43,7.9,18,,,,,,,,
11/11/2018 2330,6.4,6.98,7.43,16,,,,,,,,
11/11/2018 2340,6.6,7.21,7.66,22,,,,,,,,
11/11/2018 2350,6.5,7.09,7.54,13,,,,,,,,
11/12/2018 0000,6.3,6.87,7.31,11,,,,,,,,
11/12/2018 0010,6.1,6.65,7.07,5,,,,,,,,
11/12/2018 0020,6.5,7.09,7.54,5,,,,,,,,
11/12/2018 0030,6.7,7.32,7.78,12,,,,,,,,
11/12/2018 0040,6.5,7.09,7.54,12,,,,,,,,
11/12/2018 0050,6.5,7.09,7.54,11,,,,,,,,
11/12/2018 0100,6.4,6.98,7.43,5,,,,,,,,
11/12/2018 0110,6.4,6.98,7.43,16,,,,,,,,
11/12/2018 0120,6.3,6.87,7.31,360,,,,,,,,
11/12/2018 0130,7,7.65,8.14,3,,,,,,,,
11/12/2018 0140,6,6.54,6.95,3,,,,,,,,
11/12/2018 0150,6.4,6.98,7.43,353,,,,,,,,
11/12/2018 0200,5.6,6.1,6.48,11,,,,,,,,
11/12/2018 0210,5.5,5.99,6.36,10,,,,,,,,
11/12/2018 0220,6,6.54,6.95,8,,,,,,,,
11/12/2018 0230,6.2,6.76,7.19,19,,,,,,,,
11/12/2018 0240,6.4,6.98,7.43,5,,,,,,,,
11/12/2018 0250,6.2,6.76,7.19,2,,,,,,,,
11/12/2018 0300,6.5,7.09,7.54,11,,,,,,,,
11/12/2018 0310,6.1,6.65,7.07,8,,,,,,,,
11/12/2018 0320,6,6.54,6.95,6,,,,,,,,
11/12/2018 0330,6.4,6.98,7.43,353,,,,,,,,
11/12/2018 0340,6,6.54,6.95,14,,,,,,,,
11/12/2018 0350,5.7,6.21,6.6,25,,,,,,,,
11/12/2018 0400,6.1,6.65,7.07,17,,,,,,,,
11/12/2018 0410,5.8,6.32,6.72,17,,,,,,,,
11/12/2018 0420,5.5,5.99,6.36,17,,,,,,,,
11/12/2018 0430,5.4,5.88,6.24,13,,,,,,,,
11/12/2018 0440,5.4,5.88,6.24,20,,,,,,,,
11/12/2018 0450,5.9,6.43,6.83,2,,,,,,,,
11/12/2018 0500,4.7,5.11,5.42,354,,,,,,,,
11/12/2018 0510,5.2,5.66,6.01,11,,,,,,,,
11/12/2018 0520,4.8,5.22,5.54,9,,,,,,,,
11/12/2018 0530,,,,,,,,,,,,
11/12/2018 0540,5.3,5.77,6.13,8,,,,,,,,
11/12/2018 0550,4.4,4.78,5.07,3,,,,,,,,
11/12/2018 0600,4.2,4.56,4.83,10,,,,,,,,
11/12/2018 0610,4.7,5.11,5.42,9,,,,,,,,
11/12/2018 0620,5,5.44,5.77,351,,,,,,,,
11/12/2018 0630,4.5,4.89,5.18,7,,,,,,,,
11/12/2018 0640,4.6,5,5.3,10,,,,,,,,
11/12/2018 0650,5,5.44,5.77,358,,,,,,,,
11/12/2018 0700,4.3,4.67,4.95,354,,,,,,,,
11/12/2018 0710,4.6,5,5.3,349,,,,,,,,
11/12/2018 0720,5,5.44,5.77,358,,,,,,,,
11/12/2018 0730,4.6,5,5.3,360,,,,,,,,
11/12/2018 0740,4.4,4.78,5.07,349,,,,,,,,
11/12/2018 0750,4.9,5.33,5.65,356,,,,,,,,
11/12/2018 0800,4.9,5.33,5.65,12,,,,,,,,
11/12/2018 0810,4.1,4.45,4.72,5,,,,,,,,
11/12/2018 0820,4.7,5.11,5.42,359,,,,,,,,
11/12/2018 0830,4.3,4.67,4.95,343,,,,,,,,
11/12/2018 0840,3.9,4.23,4.48,343,,,,,,,,
11/12/2018 0850,4.2,4.56,4.83,345,,,,,,,,
11/12/2018 0900,4,4.34,4.6,356,,,,,,,,
11/12/2018 0910,3.3,3.57,3.78,358,,,,,,,,
11/12/2018 0920,4.4,4.78,5.07,9,,,,,,,,
11/12/2018 0930,3.7,4.01,4.25,6,,,,,,,,
11/12/2018 0940,5.2,5.66,6.01,24,,,,,,,,
11/12/2018 0950,6,6.54,6.95,9,,,,,,,,
11/12/2018 1000,6.5,7.09,7.54,8,,,,,,,,
11/12/2018 1010,6.4,6.98,7.43,19,,,,,,,,
11/12/2018 1020,6.3,6.87,7.31,1,,,,,,,,
11/12/2018 1030,6.6,7.21,7.66,3,,,,,,,,
11/12/2018 1040,5.8,6.32,6.72,7,,,,,,,,
11/12/2018 1050,5.2,5.66,6.01,18,,,,,,,,
11/12/2018 1100,5.4,5.88,6.24,13,,,,,,,,
11/12/2018 1110,5.1,5.55,5.89,16,,,,,,,,
11/12/2018 1120,5.2,5.66,6.01,27,,,,,,,,
11/12/2018 1130,4.4,4.78,5.07,28,,,,,,,,
11/12/2018 1140,4.3,4.67,4.95,29,,,,,,,,
11/12/2018 1150,4.9,5.33,5.65,43,,,,,,,,
11/12/2018 1200,5.4,5.88,6.24,25,,,,,,,,
11/12/2018 1210,5.3,5.77,6.13,34,,,,,,,,
11/12/2018 1220,4.8,5.22,5.54,35,,,,,,,,
11/12/2018 1230,4.7,5.11,5.42,28,,,,,,,,
11/12/2018 1240,5.3,5.77,6.13,19,,,,,,,,
11/12/2018 1250,5.5,5.99,6.36,14,,,,,,,,
11/12/2018 1300,5.4,5.88,6.24,26,,,,,,,,
11/12/2018 1310,4.3,4.67,4.95,22,,,,,,,,
11/12/2018 1320,4.2,4.56,4.83,20,,,,,,,,
11/12/2018 1330,4.1,4.45,4.72,30,,,,,,,,
11/12/2018 1340,3.9,4.23,4.48,19,,,,,,,,
11/12/2018 1350,3.7,4.01,4.25,55,,,,,,,,
11/12/2018 1400,2.9,3.14,3.31,58,,,,,,,,
11/12/2018 1410,3.8,4.12,4.36,57,,,,,,,,
11/12/2018 1420,3.5,3.79,4.01,41,,,,,,,,
11/12/2018 1430,3.5,3.79,4.01,43,,,,,,,,
11/12/2018 1440,3.9,4.23,4.48,52,,,,,,,,
11/12/2018 1450,4.4,4.78,5.07,50,,,,,,,,
11/12/2018 1500,4.7,5.11,5.42,51,,,,,,,,
11/12/2018 1510,5,5.44,5.77,42,,,,,,,,
11/12/2018 1520,5.3,5.77,6.13,53,,,,,,,,
11/12/2018 1530,5.1,5.55,5.89,41,,,,,,,,
11/12/2018 1540,4.4,4.78,5.07,50,,,,,,,,
11/12/2018 1550,4.3,4.67,4.95,49,,,,,,,,
11/12/2018 1600,4.5,4.89,5.18,52,,,,,,,,
11/12/2018 1610,3.9,4.23,4.48,46,,,,,,,,
11/12/2018 1620,4,4.34,4.6,60,,,,,,,,
11/12/2018 1630,3.8,4.12,4.36,56,,,,,,,,
11/12/2018 1640,3.6,3.9,4.13,64,,,,,,,,
11/12/2018 1650,3.8,4.12,4.36,53,,,,,,,,
11/12/2018 1700,4.2,4.56,4.83,65,,,,,,,,
11/12/2018 1710,4.3,4.67,4.95,64,,,,,,,,
11/12/2018 1720,3.3,3.57,3.78,63,,,,,,,,
11/12/2018 1730,2.5,2.7,2.85,69,,,,,,,,
11/12/2018 1740,3.5,3.79,4.01,62,,,,,,,,
11/12/2018 1750,3.8,4.12,4.36,45,,,,,,,,
11/12/2018 1800,3.6,3.9,4.13,66,,,,,,,,
11/12/2018 1810,3.9,4.23,4.48,79,,,,,,,,
11/12/2018 1820,3.9,4.23,4.48,60,,,,,,,,
11/12/2018 1830,3.6,3.9,4.13,59,,,,,,,,
11/12/2018 1840,3.3,3.57,3.78,83,,,,,,,,
11/12/2018 1850,3.7,4.01,4.25,61,,,,,,,,
11/12/2018 1900,4.6,5,5.3,77,,,,,,,,
11/12/2018 1910,4.4,4.78,5.07,84,,,,,,,,
11/12/2018 1920,4.7,5.11,5.42,86,,,,,,,,
11/12/2018 1930,4.7,5.11,5.42,80,,,,,,,,
11/12/2018 1940,4.8,5.22,5.54,88,,,,,,,,
11/12/2018 1950,4.4,4.78,5.07,99,,,,,,,,
11/12/2018 2000,4.8,5.22,5.54,80,,,,,,,,
11/12/2018 2010,5.1,5.55,5.89,78,,,,,,,,
11/12/2018 2020,4.8,5.22,5.54,77,,,,,,,,
11/12/2018 2030,5.5,5.99,6.36,91,,,,,,,,
11/12/2018 2040,4.5,4.89,5.18,78,,,,,,,,
11/12/2018 2050,4.7,5.11,5.42,73,,,,,,,,
11/12/2018 2100,4.4,4.78,5.07,77,,,,,,,,
11/12/2018 2110,4.1,4.45,4.72,73,,,,,,,,
11/12/2018 2120,4.2,4.56,4.83,68,,,,,,,,
11/12/2018 2130,4.2,4.56,4.83,72,,,,,,,,
11/12/2018 2140,4.6,5,5.3,79,,,,,,,,
11/12/2018 2150,4.4,4.78,5.07,90,,,,,,,,
11/12/2018 2200,5.2,5.66,6.01,83,,,,,,,,
11/12/2018 2210,5.5,5.99,6.36,87,,,,,,,,
11/12/2018 2220,5,5.44,5.77,82,,,,,,,,
11/12/2018 2230,5.2,5.66,6.01,93,,,,,,,,
11/12/2018 2240,4.6,5,5.3,95,,,,,,,,
11/12/2018 2250,4.7,5.11,5.42,87,,,,,,,,
11/12/2018 2300,4.7,5.11,5.42,92,,,,,,,,
11/12/2018 2310,4.5,4.89,5.18,90,,,,,,,,
11/12/2018 2320,4.6,5,5.3,93,,,,,,,,
11/12/2018 2330,4.6,5,5.3,93,,,,,,,,
11/12/2018 2340,4.8,5.22,5.54,120,,,,,,,,
11/12/2018 2350,4.9,5.33,5.65,113,,,,,,,,
11/13/2018 0000,4.2,4.56,4.83,121,,,,,,,,
11/13/2018 0010,5.2,5.66,6.01,132,,,,,,,,
11/13/2018 0020,4.6,5,5.3,124,,,,,,,,
11/13/2018 0030,5.2,5.66,6.01,135,,,,,,,,
11/13/2018 0040,4.8,5.22,5.54,134,,,,,,,,
11/13/2018 0050,5,5.44,5.77,127,,,,,,,,
11/13/2018 0100,4.9,5.33,5.65,136,,,,,,,,
11/13/2018 0110,5.4,5.88,6.24,139,,,,,,,,
11/13/2018 0120,6.7,7.32,7.78,135,,,,,,,,
11/13/2018 0130,6.8,7.43,7.9,134,,,,,,,,
11/13/2018 0140,6.9,7.54,8.02,133,,,,,,,,
11/13/2018 0150,6.7,7.32,7.78,129,,,,,,,,
11/13/2018 0200,6.2,6.76,7.19,141,,,,,,,,
11/13/2018 0210,6.8,7.43,7.9,130,,,,,,,,
11/13/2018 0220,6.6,7.21,7.66,136,,,,,,,,
11/13/2018 0230,6.9,7.54,8.02,137,,,,,,,,
11/13/2018 0240,6.4,6.98,7.43,133,,,,,,,,
11/13/2018 0250,6.3,6.87,7.31,132,,,,,,,,
11/13/2018 0300,6.5,7.09,7.54,129,,,,,,,,
11/13/2018 0310,6.3,6.87,7.31,126,,,,,,,,
11/13/2018 0320,6.8,7.43,7.9,137,,,,,,,,
11/13/2018 0330,6.8,7.43,7.9,130,,,,,,,,
11/13/2018 0340,6.6,7.21,7.66,132,,,,,,,,
11/13/2018 0350,6.7,7.32,7.78,135,,,,,,,,
11/13/2018 0400,6.6,7.21,7.66,134,,,,,,,,
11/13/2018 0410,7.4,8.09,8.62,130,,,,,,,,
11/13/2018 0420,7.3,7.98,8.5,129,,,,,,,,
11/13/2018 0430,7.4,8.09,8.62,131,,,,,,,,
11/13/2018 0440,7,7.65,8.14,135,,,,,,,,
11/13/2018 0450,7.9,8.64,9.21,133,,,,,,,,
11/13/2018 0500,7.2,7.87,8.38,130,,,,,,,,
11/13/2018 0510,7.6,8.31,8.85,136,,,,,,,,
11/13/2018 0520,7.6,8.31,8.85,134,,,,,,,,
11/13/2018 0530,7.7,8.42,8.97,134,,,,,,,,
11/13/2018 0540,8.4,9.19,9.8,140,,,,,,,,
11/13/2018 0550,9.1,9.97,10.62,133,,,,,,,,
11/13/2018 0600,9.3,10.19,10.86,141,,,,,,,,
11/13/2018 0610,8.7,9.53,10.15,142,,,,,,,,
11/13/2018 0620,8.8,9.64,10.27,143,,,,,,,,
11/13/2018 0630,8.8,9.64,10.27,146,,,,,,,,
11/13/2018 0640,9.5,10.41,11.1,146,,,,,,,,
11/13/2018 0650,9.9,10.85,11.57,143,,,,,,,,
11/13/2018 0700,10,10.96,11.69,141,,,,,,,,
11/13/2018 0710,9.4,10.3,10.98,146,,,,,,,,
11/13/2018 0720,9.1,9.97,10.62,146,,,,,,,,
11/13/2018 0730,9.4,10.3,10.98,145,,,,,,,,
11/13/2018 0740,9.7,10.63,11.33,144,,,,,,,,
11/13/2018 0750,10.1,11.07,11.81,148,,,,,,,,
11/13/2018 0800,10.4,11.4,12.16,144,,,,,,,,
11/13/2018 0810,10.9,11.96,12.75,146,,,,,,,,
11/13/2018 0820,10.8,11.84,12.63,148,,,,,,,,
11/13/2018 0830,11,12.07,12.87,144,,,,,,,,
11/13/2018 0840,10.6,11.62,12.4,148,,,,,,,,
11/13/2018 0850,10.2,11.18,11.92,148,,,,,,,,
11/13/2018 0900,10.2,11.18,11.92,148,,,,,,,,
11/13/2018 0910,10.1,11.07,11.81,149,,,,,,,,
11/13/2018 0920,10.1,11.07,11.81,150,,,,,,,,
11/13/2018 0930,9.7,10.63,11.33,152,,,,,,,,
11/13/2018 0940,9.7,10.63,11.33,148,,,,,,,,
11/13/2018 0950,10.3,11.29,12.04,156,,,,,,,,
11/13/2018 1000,10.6,11.62,12.4,156,,,,,,,,
11/13/2018 1010,10.7,11.73,12.52,154,,,,,,,,
11/13/2018 1020,10,10.96,11.69,157,,,,,,,,
11/13/2018 1030,9.6,10.52,11.21,158,,,,,,,,
11/13/2018 1040,9,9.86,10.5,170,,,,,,,,
11/13/2018 1050,9,9.86,10.5,172,,,,,,,,
11/13/2018 1100,9.9,10.85,11.57,180,,,,,,,,
11/13/2018 1110,9.2,10.08,10.74,182,,,,,,,,
11/13/2018 1120,9.8,10.74,11.45,181,,,,,,,,
11/13/2018 1130,9.2,10.08,10.74,180,,,,,,,,
11/13/2018 1140,9.6,10.52,11.21,182,,,,,,,,
11/13/2018 1150,9.1,9.97,10.62,185,,,,,,,,
11/13/2018 1200,9.3,10.19,10.86,175,,,,,,,,
11/13/2018 1210,8.9,9.75,10.39,183,,,,,,,,
11/13/2018 1220,9.6,10.52,11.21,190,,,,,,,,
11/13/2018 1230,9.7,10.63,11.33,185,,,,,,,,
11/13/2018 1240,9.7,10.63,11.33,188,,,,,,,,
11/13/2018 1250,9.9,10.85,11.57,184,,,,,,,,
11/13/2018 1300,9.7,10.63,11.33,181,,,,,,,,
11/13/2018 1310,9,9.86,10.5,184,,,,,,,,
11/13/2018 1320,8.8,9.64,10.27,182,,,,,,,,
11/13/2018 1330,9.7,10.63,11.33,178,,,,,,,,
11/13/2018 1340,8.9,9.75,10.39,183,,,,,,,,
11/13/2018 1350,7.6,8.31,8.85,196,,,,,,,,
11/13/2018 1400,8.9,9.75,10.39,188,,,,,,,,
11/13/2018 1410,10.5,11.51,12.28,182,,,,,,,,
11/13/2018 1420,10.9,11.96,12.75,176,,,,,,,,
11/13/2018 1430,10.3,11.29,12.04,169,,,,,,,,
11/13/2018 1440,10,10.96,11.69,173,,,,,,,,
11/13/2018 1450,10.7,11.73,12.52,178,,,,,,,,
11/13/2018 1500,11.3,12.4,13.23,180,,,,,,,,
11/13/2018 1510,11.2,12.29,13.11,179,,,,,,,,
11/13/2018 1520,11.6,12.73,13.58,179,,,,,,,,
11/13/2018 1530,12.3,13.51,14.42,183,,,,,,,,
11/13/2018 1540,12.2,13.39,14.3,175,,,,,,,,
11/13/2018 1550,11.8,12.95,13.82,179,,,,,,,,
11/13/2018 1600,10.3,11.29,12.04,180,,,,,,,,
11/13/2018 1610,12.3,13.51,14.42,179,,,,,,,,
11/13/2018 1620,12.1,13.28,14.18,181,,,,,,,,
11/13/2018 1630,11.4,12.51,13.35,180,,,,,,,,
11/13/2018 1640,12.4,13.62,14.54,184,,,,,,,,
11/13/2018 1650,12.6,13.84,14.77,183,,,,,,,,
11/13/2018 1700,12.3,13.51,14.42,185,,,,,,,,
11/13/2018 1710,12.5,13.73,14.65,183,,,,,,,,
11/13/2018 1720,12.8,14.06,15.01,183,,,,,,,,
11/13/2018 1730,12.6,13.84,14.77,185,,,,,,,,
11/13/2018 1740,12.1,13.28,14.18,186,,,,,,,,
11/13/2018 1750,12,13.17,14.06,187,,,,,,,,
11/13/2018 1800,12.2,13.39,14.3,187,,,,,,,,
11/13/2018 1810,12.6,13.84,14.77,188,,,,,,,,
11/13/2018 1820,12.6,13.84,14.77,189,,,,,,,,
11/13/2018 1830,12.6,13.84,14.77,190,,,,,,,,
11/13/2018 1840,12.6,13.84,14.77,189,,,,,,,,
11/13/2018 1850,12.1,13.28,14.18,188,,,,,,,,
11/13/2018 1900,11.9,13.06,13.94,187,,,,,,,,
11/13/2018 1910,12.2,13.39,14.3,193,,,,,,,,
11/13/2018 1920,12.7,13.95,14.89,193,,,,,,,,
11/13/2018 1930,12.1,13.28,14.18,191,,,,,,,,
11/13/2018 1940,12.5,13.73,14.65,190,,,,,,,,
11/13/2018 1950,12.1,13.28,14.18,191,,,,,,,,
11/13/2018 2000,12.6,13.84,14.77,187,,,,,,,,
11/13/2018 2010,12,13.17,14.06,185,,,,,,,,
11/13/2018 2020,11.9,13.06,13.94,187,,,,,,,,
11/13/2018 2030,12,13.17,14.06,193,,,,,,,,
11/13/2018 2040,11.8,12.95,13.82,195,,,,,,,,
11/13/2018 2050,12,13.17,14.06,191,,,,,,,,
11/13/2018 2100,12,13.17,14.06,194,,,,,,,,
11/13/2018 2110,12.9,14.17,15.13,198,,,,,,,,
11/13/2018 2120,12,13.17,14.06,195,,,,,,,,
11/13/2018 2130,12,13.17,14.06,194,,,,,,,,
11/13/2018 2140,11.8,12.95,13.82,194,,,,,,,,
11/13/2018 2150,11.9,13.06,13.94,195,,,,,,,,
11/13/2018 2200,10.8,11.84,12.63,197,,,,,,,,
11/13/2018 2210,11,12.07,12.87,198,,,,,,,,
11/13/2018 2220,11.9,13.06,13.94,199,,,,,,,,
11/13/2018 2230,11.1,12.18,12.99,199,,,,,,,,
11/13/2018 2240,11.9,13.06,13.94,206,,,,,,,,
11/13/2018 2250,11.7,12.84,13.7,207,,,,,,,,
11/13/2018 2300,11.5,12.62,13.47,203,,,,,,,,
11/13/2018 2310,10.4,11.4,12.16,200,,,,,,,,
11/13/2018 2320,9.3,10.19,10.86,219,,,,,,,,
11/13/2018 2330,9.8,10.74,11.45,246,,,,,,,,
11/13/2018 2340,12.1,13.28,14.18,220,,,,,,,,
11/13/2018 2350,10.4,11.4,12.16,221,,,,,,,,
11/14/2018 0000,11.7,12.84,13.7,220,,,,,,,,
11/14/2018 0010,12.2,13.39,14.3,216,,,,,,,,
11/14/2018 0020,13.9,15.28,16.32,215,,,,,,,,
11/14/2018 0030,14.1,15.5,16.56,212,,,,,,,,
11/14/2018 0040,12.6,13.84,14.77,215,,,,,,,,
11/14/2018 0050,11.5,12.62,13.47,224,,,,,,,,
11/14/2018 0100,12,13.17,14.06,225,,,,,,,,
11/14/2018 0110,11.2,12.29,13.11,220,,,,,,,,
11/14/2018 0120,11.4,12.51,13.35,219,,,,,,,,
11/14/2018 0130,11.9,13.06,13.94,224,,,,,,,,
11/14/2018 0140,11.7,12.84,13.7,224,,,,,,,,
11/14/2018 0150,11.8,12.95,13.82,224,,,,,,,,
11/14/2018 0200,12.2,13.39,14.3,228,,,,,,,,
11/14/2018 0210,12.4,13.62,14.54,224,,,,,,,,
11/14/2018 0220,12.2,13.39,14.3,225,,,,,,,,
11/14/2018 0230,11.7,12.84,13.7,222,,,,,,,,
11/14/2018 0240,11.9,13.06,13.94,223,,,,,,,,
11/14/2018 0250,11.2,12.29,13.11,228,,,,,,,,
11/14/2018 0300,10.9,11.96,12.75,225,,,,,,,,
11/14/2018 0310,11.2,12.29,13.11,224,,,,,,,,
11/14/2018 0320,10.9,11.96,12.75,229,,,,,,,,
11/14/2018 0330,11.3,12.4,13.23,224,,,,,,,,
11/14/2018 0340,11.6,12.73,13.58,222,,,,,,,,
11/14/2018 0350,10.8,11.84,12.63,221,,,,,,,,
11/14/2018 0400,11.4,12.51,13.35,218,,,,,,,,
11/14/2018 0410,10.8,11.84,12.63,220,,,,,,,,
11/14/2018 0420,11,12.07,12.87,229,,,,,,,,
11/14/2018 0430,10.8,11.84,12.63,236,,,,,,,,
11/14/2018 0440,10.9,11.96,12.75,232,,,,,,,,
11/14/2018 0450,11,12.07,12.87,232,,,,,,,,
11/14/2018 0500,11.2,12.29,13.11,234,,,,,,,,
11/14/2018 0510,10.1,11.07,11.81,262,,,,,,,,
11/14/2018 0520,10.1,11.07,11.81,261,,,,,,,,
11/14/2018 0530,9.1,9.97,10.62,249,,,,,,,,
11/14/2018 0540,8.3,9.08,9.68,251,,,,,,,,
11/14/2018 0550,7.8,8.53,9.09,255,,,,,,,,
11/14/2018 0600,7.8,8.53,9.09,262,,,,,,,,
11/14/2018 0610,7.7,8.42,8.97,270,,,,,,,,
11/14/2018 0620,8.6,9.42,10.03,294,,,,,,,,
11/14/2018 0630,8.2,8.97,9.56,297,,,,,,,,
11/14/2018 0640,8,8.75,9.32,300,,,,,,,,
11/14/2018 0650,8.2,8.97,9.56,311,,,,,,,,
11/14/2018 0700,8.9,9.75,10.39,324,,,,,,,,
11/14/2018 0710,8.8,9.64,10.27,328,,,,,,,,
11/14/2018 0720,9.6,10.52,11.21,328,,,,,,,,
11/14/2018 0730,9.8,10.74,11.45,330,,,,,,,,
11/14/2018 0740,9.6,10.52,11.21,327,,,,,,,,
11/14/2018 0750,9,9.86,10.5,324,,,,,,,,
11/14/2018 0800,9.4,10.3,10.98,325,,,,,,,,
11/14/2018 0810,8.7,9.53,10.15,324,,,,,,,,
11/14/2018 0820,8.8,9.64,10.27,328,,,,,,,,
11/14/2018 0830,9.5,10.41,11.1,326,,,,,,,,
11/14/2018 0840,9.5,10.41,11.1,323,,,,,,,,
11/14/2018 0850,9.4,10.3,10.98,326,,,,,,,,
11/14/2018 0900,9.4,10.3,10.98,330,,,,,,,,
11/14/2018 0910,9.8,10.74,11.45,327,,,,,,,,
11/14/2018 0920,9.3,10.19,10.86,330,,,,,,,,
11/14/2018 0930,9.6,10.52,11.21,325,,,,,,,,
11/14/2018 0940,9.4,10.3,10.98,328,,,,,,,,
11/14/2018 0950,9.1,9.97,10.62,326,,,,,,,,
11/14/2018 1000,9.3,10.19,10.86,329,,,,,,,,
11/14/2018 1010,9.6,10.52,11.21,326,,,,,,,,
11/14/2018 1020,9.3,10.19,10.86,333,,,,,,,,
11/14/2018 1030,9.2,10.08,10.74,334,,,,,,,,
11/14/2018 1040,9.4,10.3,10.98,331,,,,,,,,
11/14/2018 1050,9.3,10.19,10.86,336,,,,,,,,
11/14/2018 1100,9.5,10.41,11.1,339,,,,,,,,
11/14/2018 1110,9.4,10.3,10.98,337,,,,,,,,
11/14/2018 1120,9.8,10.74,11.45,333,,,,,,,,
11/14/2018 1130,9.6,10.52,11.21,335,,,,,,,,
11/14/2018 1140,9.7,10.63,11.33,337,,,,,,,,
11/14/2018 1150,10.1,11.07,11.81,336,,,,,,,,
11/14/2018 1200,10.2,11.18,11.92,345,,,,,,,,
11/14/2018 1210,10,10.96,11.69,345,,,,,,,,
11/14/2018 1220,10.1,11.07,11.81,346,,,,,,,,
11/14/2018 1230,10,10.96,11.69,344,,,,,,,,
11/14/2018 1240,9.6,10.52,11.21,351,,,,,,,,
11/14/2018 1250,10,10.96,11.69,345,,,,,,,,
